"activity"	"subject"	"variables"	"mean"
"STANDING"	"16"	"fbodybodyaccjerkmagmean"	-0.986502687948718
"WALKING"	"16"	"fbodybodyaccjerkmagmean"	-0.378278490588235
"WALKING_DOWNSTAIRS"	"16"	"fbodybodyaccjerkmagmean"	-0.0745659082223404
"WALKING_UPSTAIRS"	"16"	"fbodybodyaccjerkmagmean"	-0.475597717843137
"LAYING"	"17"	"fbodybodyaccjerkmagmean"	-0.979687318732394
"SITTING"	"17"	"fbodybodyaccjerkmagmean"	-0.99142725046875
"STANDING"	"17"	"fbodybodyaccjerkmagmean"	-0.990162798846154
"WALKING"	"17"	"fbodybodyaccjerkmagmean"	-0.335938891803279
"WALKING_DOWNSTAIRS"	"17"	"fbodybodyaccjerkmagmean"	-0.188680399771739
"WALKING_UPSTAIRS"	"17"	"fbodybodyaccjerkmagmean"	-0.360299853125
"LAYING"	"18"	"fbodybodyaccjerkmagmean"	-0.988548418307692
"SITTING"	"18"	"fbodybodyaccjerkmagmean"	-0.990407075964912
"STANDING"	"18"	"fbodybodyaccjerkmagmean"	-0.984987073150685
"WALKING"	"18"	"fbodybodyaccjerkmagmean"	-0.41403775125
"WALKING_DOWNSTAIRS"	"18"	"fbodybodyaccjerkmagmean"	-0.3833987134
"WALKING_UPSTAIRS"	"18"	"fbodybodyaccjerkmagmean"	-0.574481396551724
"LAYING"	"19"	"fbodybodyaccjerkmagmean"	-0.980621564096386
"SITTING"	"19"	"fbodybodyaccjerkmagmean"	-0.983751646712329
"STANDING"	"19"	"fbodybodyaccjerkmagmean"	-0.979135412739726
"WALKING"	"19"	"fbodybodyaccjerkmagmean"	0.0730179928688462
"WALKING_DOWNSTAIRS"	"19"	"fbodybodyaccjerkmagmean"	0.538404846128205
"WALKING_UPSTAIRS"	"19"	"fbodybodyaccjerkmagmean"	-0.187391317015
"LAYING"	"20"	"fbodybodyaccjerkmagmean"	-0.979695458088235
"SITTING"	"20"	"fbodybodyaccjerkmagmean"	-0.971730462575758
"STANDING"	"20"	"fbodybodyaccjerkmagmean"	-0.940007897123288
"WALKING"	"20"	"fbodybodyaccjerkmagmean"	0.0545269493972549
"WALKING_DOWNSTAIRS"	"20"	"fbodybodyaccjerkmagmean"	0.0137917152644444
"WALKING_UPSTAIRS"	"20"	"fbodybodyaccjerkmagmean"	-0.215014031556863
"LAYING"	"21"	"fbodybodyaccjerkmagmean"	-0.978444123888889
"SITTING"	"21"	"fbodybodyaccjerkmagmean"	-0.985342358705882
"STANDING"	"21"	"fbodybodyaccjerkmagmean"	-0.970634296404494
"WALKING"	"21"	"fbodybodyaccjerkmagmean"	-0.144009889665385
"WALKING_DOWNSTAIRS"	"21"	"fbodybodyaccjerkmagmean"	0.112442619741778
"WALKING_UPSTAIRS"	"21"	"fbodybodyaccjerkmagmean"	-0.355443706553191
"LAYING"	"22"	"fbodybodyaccjerkmagmean"	-0.962654791527778
"SITTING"	"22"	"fbodybodyaccjerkmagmean"	-0.968908297096774
"STANDING"	"22"	"fbodybodyaccjerkmagmean"	-0.959743877936508
"WALKING"	"22"	"fbodybodyaccjerkmagmean"	0.0659727285
"WALKING_DOWNSTAIRS"	"22"	"fbodybodyaccjerkmagmean"	0.0224783539805556
"WALKING_UPSTAIRS"	"22"	"fbodybodyaccjerkmagmean"	-0.0458020362119048
"LAYING"	"23"	"fbodybodyaccjerkmagmean"	-0.985905703888889
"SITTING"	"23"	"fbodybodyaccjerkmagmean"	-0.974121466764706
"STANDING"	"23"	"fbodybodyaccjerkmagmean"	-0.973798155735294
"WALKING"	"23"	"fbodybodyaccjerkmagmean"	-0.0180705701559322
"WALKING_DOWNSTAIRS"	"23"	"fbodybodyaccjerkmagmean"	0.335009724333333
"WALKING_UPSTAIRS"	"23"	"fbodybodyaccjerkmagmean"	-0.302968064764706
"LAYING"	"24"	"fbodybodyaccjerkmagmean"	-0.983108084305556
"SITTING"	"24"	"fbodybodyaccjerkmagmean"	-0.984469962941177
"STANDING"	"24"	"fbodybodyaccjerkmagmean"	-0.972251355217391
"WALKING"	"24"	"fbodybodyaccjerkmagmean"	-0.418641046896552
"WALKING_DOWNSTAIRS"	"24"	"fbodybodyaccjerkmagmean"	-0.200830137109091
"WALKING_UPSTAIRS"	"24"	"fbodybodyaccjerkmagmean"	-0.429800778813559
"LAYING"	"25"	"fbodybodyaccjerkmagmean"	-0.96008314739726
"SITTING"	"25"	"fbodybodyaccjerkmagmean"	-0.987941825538462
"STANDING"	"25"	"fbodybodyaccjerkmagmean"	-0.982294170810811
"WALKING"	"25"	"fbodybodyaccjerkmagmean"	-0.564591342162162
"WALKING_DOWNSTAIRS"	"25"	"fbodybodyaccjerkmagmean"	-0.471642111551724
"WALKING_UPSTAIRS"	"25"	"fbodybodyaccjerkmagmean"	-0.654795110615385
"LAYING"	"26"	"fbodybodyaccjerkmagmean"	-0.989138184473684
"SITTING"	"26"	"fbodybodyaccjerkmagmean"	-0.989481942820513
"STANDING"	"26"	"fbodybodyaccjerkmagmean"	-0.98287688945946
"WALKING"	"26"	"fbodybodyaccjerkmagmean"	-0.293358341186441
"WALKING_DOWNSTAIRS"	"26"	"fbodybodyaccjerkmagmean"	-0.15317202912
"WALKING_UPSTAIRS"	"26"	"fbodybodyaccjerkmagmean"	-0.294970470909091
"LAYING"	"27"	"fbodybodyaccjerkmagmean"	-0.988098902567568
"SITTING"	"27"	"fbodybodyaccjerkmagmean"	-0.988773269428571
"STANDING"	"27"	"fbodybodyaccjerkmagmean"	-0.984151646
"WALKING"	"27"	"fbodybodyaccjerkmagmean"	-0.259934013157895
"WALKING_DOWNSTAIRS"	"27"	"fbodybodyaccjerkmagmean"	0.010857564025
"WALKING_UPSTAIRS"	"27"	"fbodybodyaccjerkmagmean"	-0.460770277843137
"LAYING"	"28"	"fbodybodyaccjerkmagmean"	-0.9734362485
"SITTING"	"28"	"fbodybodyaccjerkmagmean"	-0.969178686666667
"STANDING"	"28"	"fbodybodyaccjerkmagmean"	-0.952727765189873
"WALKING"	"28"	"fbodybodyaccjerkmagmean"	-0.360811456296296
"WALKING_DOWNSTAIRS"	"28"	"fbodybodyaccjerkmagmean"	-0.0128823827326087
"WALKING_UPSTAIRS"	"28"	"fbodybodyaccjerkmagmean"	-0.294433415745098
"LAYING"	"29"	"fbodybodyaccjerkmagmean"	-0.993998275797101
"SITTING"	"29"	"fbodybodyaccjerkmagmean"	-0.990093703833333
"STANDING"	"29"	"fbodybodyaccjerkmagmean"	-0.989793892615385
"WALKING"	"29"	"fbodybodyaccjerkmagmean"	-0.108978206490566
"WALKING_DOWNSTAIRS"	"29"	"fbodybodyaccjerkmagmean"	0.000448896304791667
"WALKING_UPSTAIRS"	"29"	"fbodybodyaccjerkmagmean"	-0.239108046693878
"LAYING"	"30"	"fbodybodyaccjerkmagmean"	-0.969949269571429
"SITTING"	"30"	"fbodybodyaccjerkmagmean"	-0.985826330967742
"STANDING"	"30"	"fbodybodyaccjerkmagmean"	-0.953357615932203
"WALKING"	"30"	"fbodybodyaccjerkmagmean"	-0.347180134692308
"WALKING_DOWNSTAIRS"	"30"	"fbodybodyaccjerkmagmean"	-0.125961400367742
"WALKING_UPSTAIRS"	"30"	"fbodybodyaccjerkmagmean"	-0.549784890615385
"LAYING"	"1"	"fbodybodyaccjerkmagstddev"	-0.9218039756
"SITTING"	"1"	"fbodybodyaccjerkmagstddev"	-0.981606177446808
"STANDING"	"1"	"fbodybodyaccjerkmagstddev"	-0.992536003396226
"WALKING"	"1"	"fbodybodyaccjerkmagstddev"	-0.103492403002105
"WALKING_DOWNSTAIRS"	"1"	"fbodybodyaccjerkmagstddev"	-0.104052260726531
"WALKING_UPSTAIRS"	"1"	"fbodybodyaccjerkmagstddev"	-0.533059853773585
"LAYING"	"2"	"fbodybodyaccjerkmagstddev"	-0.984568489166667
"SITTING"	"2"	"fbodybodyaccjerkmagstddev"	-0.984124185869565
"STANDING"	"2"	"fbodybodyaccjerkmagstddev"	-0.97516046
"WALKING"	"2"	"fbodybodyaccjerkmagstddev"	-0.164091969449153
"WALKING_DOWNSTAIRS"	"2"	"fbodybodyaccjerkmagstddev"	0.227480732542553
"WALKING_UPSTAIRS"	"2"	"fbodybodyaccjerkmagstddev"	-0.2604238389625
"LAYING"	"3"	"fbodybodyaccjerkmagstddev"	-0.975305377903226
"SITTING"	"3"	"fbodybodyaccjerkmagstddev"	-0.966568852884615
"STANDING"	"3"	"fbodybodyaccjerkmagstddev"	-0.94820681442623
"WALKING"	"3"	"fbodybodyaccjerkmagstddev"	-0.0898519904044828
"WALKING_DOWNSTAIRS"	"3"	"fbodybodyaccjerkmagstddev"	-0.159102288018367
"WALKING_UPSTAIRS"	"3"	"fbodybodyaccjerkmagstddev"	-0.48060920220339
"LAYING"	"4"	"fbodybodyaccjerkmagstddev"	-0.958037119259259
"SITTING"	"4"	"fbodybodyaccjerkmagstddev"	-0.9615845194
"STANDING"	"4"	"fbodybodyaccjerkmagstddev"	-0.96003249875
"WALKING"	"4"	"fbodybodyaccjerkmagstddev"	-0.320458701
"WALKING_DOWNSTAIRS"	"4"	"fbodybodyaccjerkmagstddev"	-0.280426776955556
"WALKING_UPSTAIRS"	"4"	"fbodybodyaccjerkmagstddev"	-0.497324087307692
"LAYING"	"5"	"fbodybodyaccjerkmagstddev"	-0.976381934807692
"SITTING"	"5"	"fbodybodyaccjerkmagstddev"	-0.966545323409091
"STANDING"	"5"	"fbodybodyaccjerkmagstddev"	-0.943601960178571
"WALKING"	"5"	"fbodybodyaccjerkmagstddev"	-0.305685376071429
"WALKING_DOWNSTAIRS"	"5"	"fbodybodyaccjerkmagstddev"	-0.089735699787234
"WALKING_UPSTAIRS"	"5"	"fbodybodyaccjerkmagstddev"	-0.378616675957447
"LAYING"	"6"	"fbodybodyaccjerkmagstddev"	-0.951552664035088
"SITTING"	"6"	"fbodybodyaccjerkmagstddev"	-0.947304700363636
"STANDING"	"6"	"fbodybodyaccjerkmagstddev"	-0.95538157877193
"WALKING"	"6"	"fbodybodyaccjerkmagstddev"	-0.0964999702982456
"WALKING_DOWNSTAIRS"	"6"	"fbodybodyaccjerkmagstddev"	0.15480886140625
"WALKING_UPSTAIRS"	"6"	"fbodybodyaccjerkmagstddev"	-0.177734840922353
"LAYING"	"7"	"fbodybodyaccjerkmagstddev"	-0.965359228076923
"SITTING"	"7"	"fbodybodyaccjerkmagstddev"	-0.9684948675
"STANDING"	"7"	"fbodybodyaccjerkmagstddev"	-0.969092161886792
"WALKING"	"7"	"fbodybodyaccjerkmagstddev"	-0.022138358
"WALKING_DOWNSTAIRS"	"7"	"fbodybodyaccjerkmagstddev"	0.107856840302128
"WALKING_UPSTAIRS"	"7"	"fbodybodyaccjerkmagstddev"	-0.497441363137255
"LAYING"	"8"	"fbodybodyaccjerkmagstddev"	-0.963791094259259
"SITTING"	"8"	"fbodybodyaccjerkmagstddev"	-0.97932021173913
"STANDING"	"8"	"fbodybodyaccjerkmagstddev"	-0.979135440925926
"WALKING"	"8"	"fbodybodyaccjerkmagstddev"	-0.276436130125
"WALKING_DOWNSTAIRS"	"8"	"fbodybodyaccjerkmagstddev"	0.134734731236842
"WALKING_UPSTAIRS"	"8"	"fbodybodyaccjerkmagstddev"	-0.379266499780488
"LAYING"	"9"	"fbodybodyaccjerkmagstddev"	-0.9550947122
"SITTING"	"9"	"fbodybodyaccjerkmagstddev"	-0.9493949814
"STANDING"	"9"	"fbodybodyaccjerkmagstddev"	-0.963593159555556
"WALKING"	"9"	"fbodybodyaccjerkmagstddev"	-0.322337536730769
"WALKING_DOWNSTAIRS"	"9"	"fbodybodyaccjerkmagstddev"	0.0705526138333333
"WALKING_UPSTAIRS"	"9"	"fbodybodyaccjerkmagstddev"	-0.484935752040816
"LAYING"	"10"	"fbodybodyaccjerkmagstddev"	-0.965377553448276
"SITTING"	"10"	"fbodybodyaccjerkmagstddev"	-0.983266741481482
"STANDING"	"10"	"fbodybodyaccjerkmagstddev"	-0.952105964545455
"WALKING"	"10"	"fbodybodyaccjerkmagstddev"	0.0502087634986792
"WALKING_DOWNSTAIRS"	"10"	"fbodybodyaccjerkmagstddev"	0.0380266696789474
"WALKING_UPSTAIRS"	"10"	"fbodybodyaccjerkmagstddev"	-0.334365043829787
"LAYING"	"11"	"fbodybodyaccjerkmagstddev"	-0.975126531403509
"SITTING"	"11"	"fbodybodyaccjerkmagstddev"	-0.972289134150943
"STANDING"	"11"	"fbodybodyaccjerkmagstddev"	-0.98802123106383
"WALKING"	"11"	"fbodybodyaccjerkmagstddev"	-0.41744681559322
"WALKING_DOWNSTAIRS"	"11"	"fbodybodyaccjerkmagstddev"	-0.173661753717391
"WALKING_UPSTAIRS"	"11"	"fbodybodyaccjerkmagstddev"	-0.513703461481481
"LAYING"	"12"	"fbodybodyaccjerkmagstddev"	-0.961653004
"SITTING"	"12"	"fbodybodyaccjerkmagstddev"	-0.972951443333333
"STANDING"	"12"	"fbodybodyaccjerkmagstddev"	-0.964145595245902
"WALKING"	"12"	"fbodybodyaccjerkmagstddev"	-0.013953908696
"WALKING_DOWNSTAIRS"	"12"	"fbodybodyaccjerkmagstddev"	0.0420631251108696
"WALKING_UPSTAIRS"	"12"	"fbodybodyaccjerkmagstddev"	-0.346565141730769
"LAYING"	"13"	"fbodybodyaccjerkmagstddev"	-0.978044349516129
"SITTING"	"13"	"fbodybodyaccjerkmagstddev"	-0.988332303469388
"STANDING"	"13"	"fbodybodyaccjerkmagstddev"	-0.980621262631579
"WALKING"	"13"	"fbodybodyaccjerkmagstddev"	-0.113591923723684
"WALKING_DOWNSTAIRS"	"13"	"fbodybodyaccjerkmagstddev"	-0.0709893839055319
"WALKING_UPSTAIRS"	"13"	"fbodybodyaccjerkmagstddev"	-0.491090809090909
"LAYING"	"14"	"fbodybodyaccjerkmagstddev"	-0.963607433921569
"SITTING"	"14"	"fbodybodyaccjerkmagstddev"	-0.972959409444444
"STANDING"	"14"	"fbodybodyaccjerkmagstddev"	-0.969677515666667
"WALKING"	"14"	"fbodybodyaccjerkmagstddev"	-0.453426008983051
"WALKING_DOWNSTAIRS"	"14"	"fbodybodyaccjerkmagstddev"	0.194263424111111
"WALKING_UPSTAIRS"	"14"	"fbodybodyaccjerkmagstddev"	-0.409847649281481
"LAYING"	"15"	"fbodybodyaccjerkmagstddev"	-0.972530077916667
"SITTING"	"15"	"fbodybodyaccjerkmagstddev"	-0.983276251694915
"STANDING"	"15"	"fbodybodyaccjerkmagstddev"	-0.980184086603774
"WALKING"	"15"	"fbodybodyaccjerkmagstddev"	-0.342411927851852
"WALKING_DOWNSTAIRS"	"15"	"fbodybodyaccjerkmagstddev"	0.1505077506
"WALKING_UPSTAIRS"	"15"	"fbodybodyaccjerkmagstddev"	-0.391313399375
"LAYING"	"16"	"fbodybodyaccjerkmagstddev"	-0.98724716
"SITTING"	"16"	"fbodybodyaccjerkmagstddev"	-0.982190554782609
"STANDING"	"16"	"fbodybodyaccjerkmagstddev"	-0.985912716923077
"WALKING"	"16"	"fbodybodyaccjerkmagstddev"	-0.441447754509804
"WALKING_DOWNSTAIRS"	"16"	"fbodybodyaccjerkmagstddev"	-0.0919623368021277
"WALKING_UPSTAIRS"	"16"	"fbodybodyaccjerkmagstddev"	-0.51993124
"LAYING"	"17"	"fbodybodyaccjerkmagstddev"	-0.979657231408451
"SITTING"	"17"	"fbodybodyaccjerkmagstddev"	-0.99031962640625
"STANDING"	"17"	"fbodybodyaccjerkmagstddev"	-0.989472086666667
"WALKING"	"17"	"fbodybodyaccjerkmagstddev"	-0.211231860180328
"WALKING_DOWNSTAIRS"	"17"	"fbodybodyaccjerkmagstddev"	-0.236538515947826
"WALKING_UPSTAIRS"	"17"	"fbodybodyaccjerkmagstddev"	-0.437383107916667
"LAYING"	"18"	"fbodybodyaccjerkmagstddev"	-0.989710656769231
"SITTING"	"18"	"fbodybodyaccjerkmagstddev"	-0.991044297894737
"STANDING"	"18"	"fbodybodyaccjerkmagstddev"	-0.986277356712329
"WALKING"	"18"	"fbodybodyaccjerkmagstddev"	-0.444453486071429
"WALKING_DOWNSTAIRS"	"18"	"fbodybodyaccjerkmagstddev"	-0.386565072363636
"WALKING_UPSTAIRS"	"18"	"fbodybodyaccjerkmagstddev"	-0.587926077068965
"LAYING"	"19"	"fbodybodyaccjerkmagstddev"	-0.979452188433735
"SITTING"	"19"	"fbodybodyaccjerkmagstddev"	-0.983687272739726
"STANDING"	"19"	"fbodybodyaccjerkmagstddev"	-0.979179149452055
"WALKING"	"19"	"fbodybodyaccjerkmagstddev"	-0.0222869586038462
"WALKING_DOWNSTAIRS"	"19"	"fbodybodyaccjerkmagstddev"	0.316346415348718
"WALKING_UPSTAIRS"	"19"	"fbodybodyaccjerkmagstddev"	-0.43467125
"LAYING"	"20"	"fbodybodyaccjerkmagstddev"	-0.979565196911765
"SITTING"	"20"	"fbodybodyaccjerkmagstddev"	-0.972597744242424
"STANDING"	"20"	"fbodybodyaccjerkmagstddev"	-0.936025033013699
"WALKING"	"20"	"fbodybodyaccjerkmagstddev"	-0.0310650270227451
"WALKING_DOWNSTAIRS"	"20"	"fbodybodyaccjerkmagstddev"	0.0790379799133333
"WALKING_UPSTAIRS"	"20"	"fbodybodyaccjerkmagstddev"	-0.280450026862745
"LAYING"	"21"	"fbodybodyaccjerkmagstddev"	-0.977604878888889
"SITTING"	"21"	"fbodybodyaccjerkmagstddev"	-0.986991549529412
"STANDING"	"21"	"fbodybodyaccjerkmagstddev"	-0.97192611741573
"WALKING"	"21"	"fbodybodyaccjerkmagstddev"	-0.0186734409634615
"WALKING_DOWNSTAIRS"	"21"	"fbodybodyaccjerkmagstddev"	0.06320531452
"WALKING_UPSTAIRS"	"21"	"fbodybodyaccjerkmagstddev"	-0.47772185
"LAYING"	"22"	"fbodybodyaccjerkmagstddev"	-0.955635614444444
"SITTING"	"22"	"fbodybodyaccjerkmagstddev"	-0.967026275967742
"STANDING"	"22"	"fbodybodyaccjerkmagstddev"	-0.95665395968254
"WALKING"	"22"	"fbodybodyaccjerkmagstddev"	0.158286745226087
"WALKING_DOWNSTAIRS"	"22"	"fbodybodyaccjerkmagstddev"	-0.118530349166667
"WALKING_UPSTAIRS"	"22"	"fbodybodyaccjerkmagstddev"	-0.151299835619048
"LAYING"	"23"	"fbodybodyaccjerkmagstddev"	-0.986540200694444
"SITTING"	"23"	"fbodybodyaccjerkmagstddev"	-0.972117016617647
"STANDING"	"23"	"fbodybodyaccjerkmagstddev"	-0.9750536875
"WALKING"	"23"	"fbodybodyaccjerkmagstddev"	-0.0457372334118644
"WALKING_DOWNSTAIRS"	"23"	"fbodybodyaccjerkmagstddev"	0.2244805035
"WALKING_UPSTAIRS"	"23"	"fbodybodyaccjerkmagstddev"	-0.454324844901961
"LAYING"	"24"	"fbodybodyaccjerkmagstddev"	-0.98328511625
"SITTING"	"24"	"fbodybodyaccjerkmagstddev"	-0.98561372
"STANDING"	"24"	"fbodybodyaccjerkmagstddev"	-0.973195509565217
"WALKING"	"24"	"fbodybodyaccjerkmagstddev"	-0.40297998362069
"WALKING_DOWNSTAIRS"	"24"	"fbodybodyaccjerkmagstddev"	-0.0827554911536364
"WALKING_UPSTAIRS"	"24"	"fbodybodyaccjerkmagstddev"	-0.45964779779661
"LAYING"	"25"	"fbodybodyaccjerkmagstddev"	-0.963601212876712
"SITTING"	"25"	"fbodybodyaccjerkmagstddev"	-0.987618801076923
"STANDING"	"25"	"fbodybodyaccjerkmagstddev"	-0.982083315
"WALKING"	"25"	"fbodybodyaccjerkmagstddev"	-0.51900424972973
"WALKING_DOWNSTAIRS"	"25"	"fbodybodyaccjerkmagstddev"	-0.502224768103448
"WALKING_UPSTAIRS"	"25"	"fbodybodyaccjerkmagstddev"	-0.703433692615385
"LAYING"	"26"	"fbodybodyaccjerkmagstddev"	-0.987901463289474
"SITTING"	"26"	"fbodybodyaccjerkmagstddev"	-0.989521272820513
"STANDING"	"26"	"fbodybodyaccjerkmagstddev"	-0.981129312702703
"WALKING"	"26"	"fbodybodyaccjerkmagstddev"	-0.268948465423729
"WALKING_DOWNSTAIRS"	"26"	"fbodybodyaccjerkmagstddev"	-0.067941075972
"WALKING_UPSTAIRS"	"26"	"fbodybodyaccjerkmagstddev"	-0.393715352181818
"LAYING"	"27"	"fbodybodyaccjerkmagstddev"	-0.988174859594595
"SITTING"	"27"	"fbodybodyaccjerkmagstddev"	-0.988531651142857
"STANDING"	"27"	"fbodybodyaccjerkmagstddev"	-0.983022277625
"WALKING"	"27"	"fbodybodyaccjerkmagstddev"	-0.279732022017544
"WALKING_DOWNSTAIRS"	"27"	"fbodybodyaccjerkmagstddev"	-0.113625944990909
"WALKING_UPSTAIRS"	"27"	"fbodybodyaccjerkmagstddev"	-0.473011558823529
"LAYING"	"28"	"fbodybodyaccjerkmagstddev"	-0.972336128625
"SITTING"	"28"	"fbodybodyaccjerkmagstddev"	-0.970823336388889
"STANDING"	"28"	"fbodybodyaccjerkmagstddev"	-0.954963155316456
"WALKING"	"28"	"fbodybodyaccjerkmagstddev"	-0.436273009814815
"WALKING_DOWNSTAIRS"	"28"	"fbodybodyaccjerkmagstddev"	-0.0883598523695652
"WALKING_UPSTAIRS"	"28"	"fbodybodyaccjerkmagstddev"	-0.374495907647059
"LAYING"	"29"	"fbodybodyaccjerkmagstddev"	-0.994366667681159
"SITTING"	"29"	"fbodybodyaccjerkmagstddev"	-0.989822909333333
"STANDING"	"29"	"fbodybodyaccjerkmagstddev"	-0.990327934615385
"WALKING"	"29"	"fbodybodyaccjerkmagstddev"	-0.169506499226415
"WALKING_DOWNSTAIRS"	"29"	"fbodybodyaccjerkmagstddev"	-0.0797714324854167
"WALKING_UPSTAIRS"	"29"	"fbodybodyaccjerkmagstddev"	-0.280583556530612
"LAYING"	"30"	"fbodybodyaccjerkmagstddev"	-0.968087778
"SITTING"	"30"	"fbodybodyaccjerkmagstddev"	-0.985294959032258
"STANDING"	"30"	"fbodybodyaccjerkmagstddev"	-0.946639846949153
"WALKING"	"30"	"fbodybodyaccjerkmagstddev"	-0.366537416615385
"WALKING_DOWNSTAIRS"	"30"	"fbodybodyaccjerkmagstddev"	-0.133124304612577
"WALKING_UPSTAIRS"	"30"	"fbodybodyaccjerkmagstddev"	-0.580878133230769
"LAYING"	"1"	"fbodybodyaccjerkmagmeanfreq"	0.26639115416
"SITTING"	"1"	"fbodybodyaccjerkmagmeanfreq"	0.351852201957447
"STANDING"	"1"	"fbodybodyaccjerkmagmeanfreq"	0.422220102264151
"WALKING"	"1"	"fbodybodyaccjerkmagmeanfreq"	0.0938221807027368
"WALKING_DOWNSTAIRS"	"1"	"fbodybodyaccjerkmagmeanfreq"	0.0764915474326531
"WALKING_UPSTAIRS"	"1"	"fbodybodyaccjerkmagmeanfreq"	0.085352409154717
"LAYING"	"2"	"fbodybodyaccjerkmagmeanfreq"	0.3417585745
"SITTING"	"2"	"fbodybodyaccjerkmagmeanfreq"	0.280062423956522
"STANDING"	"2"	"fbodybodyaccjerkmagmeanfreq"	0.304871865218519
"WALKING"	"2"	"fbodybodyaccjerkmagmeanfreq"	0.20750092670339
"WALKING_DOWNSTAIRS"	"2"	"fbodybodyaccjerkmagmeanfreq"	0.0188355111404255
"WALKING_UPSTAIRS"	"2"	"fbodybodyaccjerkmagmeanfreq"	-0.0119168233583333
"LAYING"	"3"	"fbodybodyaccjerkmagmeanfreq"	0.238611133937097
"SITTING"	"3"	"fbodybodyaccjerkmagmeanfreq"	0.286795769778846
"STANDING"	"3"	"fbodybodyaccjerkmagmeanfreq"	0.129816297732787
"WALKING"	"3"	"fbodybodyaccjerkmagmeanfreq"	-0.11716398312069
"WALKING_DOWNSTAIRS"	"3"	"fbodybodyaccjerkmagmeanfreq"	0.0434967841218367
"WALKING_UPSTAIRS"	"3"	"fbodybodyaccjerkmagmeanfreq"	0.0904944091525424
"LAYING"	"4"	"fbodybodyaccjerkmagmeanfreq"	0.274027349574074
"SITTING"	"4"	"fbodybodyaccjerkmagmeanfreq"	0.22719801466
"STANDING"	"4"	"fbodybodyaccjerkmagmeanfreq"	0.201262207319643
"WALKING"	"4"	"fbodybodyaccjerkmagmeanfreq"	0.111486484954333
"WALKING_DOWNSTAIRS"	"4"	"fbodybodyaccjerkmagmeanfreq"	0.0926236938266667
"WALKING_UPSTAIRS"	"4"	"fbodybodyaccjerkmagmeanfreq"	0.0497462736942308
"LAYING"	"5"	"fbodybodyaccjerkmagmeanfreq"	0.197005001461538
"SITTING"	"5"	"fbodybodyaccjerkmagmeanfreq"	0.245936717454545
"STANDING"	"5"	"fbodybodyaccjerkmagmeanfreq"	0.140971600726786
"WALKING"	"5"	"fbodybodyaccjerkmagmeanfreq"	-0.00497287788214286
"WALKING_DOWNSTAIRS"	"5"	"fbodybodyaccjerkmagmeanfreq"	0.110968064831915
"WALKING_UPSTAIRS"	"5"	"fbodybodyaccjerkmagmeanfreq"	0.124513300170213
"LAYING"	"6"	"fbodybodyaccjerkmagmeanfreq"	0.182525077889474
"SITTING"	"6"	"fbodybodyaccjerkmagmeanfreq"	0.171844519818182
"STANDING"	"6"	"fbodybodyaccjerkmagmeanfreq"	0.190943682210526
"WALKING"	"6"	"fbodybodyaccjerkmagmeanfreq"	-0.00922884645438597
"WALKING_DOWNSTAIRS"	"6"	"fbodybodyaccjerkmagmeanfreq"	-0.00160659497083333
"WALKING_UPSTAIRS"	"6"	"fbodybodyaccjerkmagmeanfreq"	-0.0612378407705882
"LAYING"	"7"	"fbodybodyaccjerkmagmeanfreq"	0.217605286703846
"SITTING"	"7"	"fbodybodyaccjerkmagmeanfreq"	0.18122972525
"STANDING"	"7"	"fbodybodyaccjerkmagmeanfreq"	0.256759439860377
"WALKING"	"7"	"fbodybodyaccjerkmagmeanfreq"	-0.0127446365087719
"WALKING_DOWNSTAIRS"	"7"	"fbodybodyaccjerkmagmeanfreq"	-0.0373844402161702
"WALKING_UPSTAIRS"	"7"	"fbodybodyaccjerkmagmeanfreq"	0.0458636458607843
"LAYING"	"8"	"fbodybodyaccjerkmagmeanfreq"	0.350822601333333
"SITTING"	"8"	"fbodybodyaccjerkmagmeanfreq"	0.306787560913043
"STANDING"	"8"	"fbodybodyaccjerkmagmeanfreq"	0.308060633885185
"WALKING"	"8"	"fbodybodyaccjerkmagmeanfreq"	0.176189876266667
"WALKING_DOWNSTAIRS"	"8"	"fbodybodyaccjerkmagmeanfreq"	0.181422535965789
"WALKING_UPSTAIRS"	"8"	"fbodybodyaccjerkmagmeanfreq"	0.27454925895122
"LAYING"	"9"	"fbodybodyaccjerkmagmeanfreq"	0.1670029826292
"SITTING"	"9"	"fbodybodyaccjerkmagmeanfreq"	0.0974700202614
"STANDING"	"9"	"fbodybodyaccjerkmagmeanfreq"	0.200537688288889
"WALKING"	"9"	"fbodybodyaccjerkmagmeanfreq"	0.159239938555769
"WALKING_DOWNSTAIRS"	"9"	"fbodybodyaccjerkmagmeanfreq"	-0.0824504599928571
"WALKING_UPSTAIRS"	"9"	"fbodybodyaccjerkmagmeanfreq"	0.0257597455510204
"LAYING"	"10"	"fbodybodyaccjerkmagmeanfreq"	0.212826187810345
"SITTING"	"10"	"fbodybodyaccjerkmagmeanfreq"	0.324762092796296
"STANDING"	"10"	"fbodybodyaccjerkmagmeanfreq"	0.197319524797727
"WALKING"	"10"	"fbodybodyaccjerkmagmeanfreq"	-0.0712853941698113
"WALKING_DOWNSTAIRS"	"10"	"fbodybodyaccjerkmagmeanfreq"	0.125205953456842
"WALKING_UPSTAIRS"	"10"	"fbodybodyaccjerkmagmeanfreq"	0.178734933145745
"LAYING"	"11"	"fbodybodyaccjerkmagmeanfreq"	0.29574789545614
